,ABV,Coin,Market Cap,Percent Change,Price
1813,CCC,Concierge Coin,?,-11.46%,$1.06
1814,BQT,Blockchain Qu...,?,-4.46%,$0.012903
1815,DASC,DasCoin,?,0.41%,$0.031949
1816,IPC,IPChain,?,-3.56%,$0.178963
1817,LBTC,Lightning Bit...,?,-2.03%,$4.78
1818,FUNDZ,FundToken,?,-41.47%,$0.005273
1819,IFC,Infinitecoin,?,-3.04%,$0.000049
1820,KWH,KWHCoin,?,-14.36%,$0.022575
1821,ADK,Aidos Kuneen,?,-8.38%,$8.86
1822,VCT,ValueCyberToken,?,-6.99%,$0.019217
1823,VSC,vSportCoin,?,-9.33%,$0.003556
1824,MSD,MSD,?,4.83%,$0.005413
1825,ESS,Essentia,?,-2.09%,$0.005423
1826,PDX,PayDay Coin,?,2.57%,$1.83
1827,QNTU,Quanta Utilit...,?,-6.53%,$0.000333
1828,KEY,KEY,?,-4.90%,$0.001685
1829,GVE,Globalvillage...,?,-9.20%,$0.001097
1830,LEMO,LemoChain,?,-7.26%,$0.011950
1831,PGT,Puregold Token,?,131.20%,$0.146337
1832,MIB,MIB Coin,?,-16.79%,$0.055267
1833,XID,Sphre AIR ,?,-2.54%,$0.033129
1834,KST,StarCoin,?,-6.67%,$0.005537
1835,DART,DarexTravel,?,-38.70%,$0.000006
1836,IOV,Carlive Chain,?,-4.87%,$0.001643
1837,PXC,Pixie Coin,?,-5.94%,$0.001023
1838,WWB,Wowbit,?,0.15%,$0.029498
1839,OTB,OTCBTC Token,?,-3.59%,$0.061239
1840,SGCC,Super Game Chain,?,-6.57%,$0.000189
1841,PC,Promotion Coin,?,-10.20%,$0.000420
1842,B2X,SegWit2x,?,-1.17%,$0.168226
1843,BAAS,BaaSid,?,21.32%,$0.002867
1844,BNK,Bankera,?,-3.99%,$0.002279
1845,ROX,Robotina,?,4.44%,$0.030798
1846,QUBE,Qube,?,-11.22%,$0.004519
1847,ECOREAL,Ecoreal Estate,?,-5.23%,$0.069157
1848,SIX,SIX,?,-0.77%,$0.029562
1849,WETH,WETH,?,-6.64%,$217.35
1850,BIR,Birake,?,-41.58%,$0.094551
1851,SNO,SaveNode,?,-26.14%,$0.096702
1852,PYN,PAYCENT,?,23.94%,$0.104491
1853,CTRT,Cryptrust,?,-11.29%,$0.000042
1854,SPND,Spendcoin,?,-2.03%,$1.28
1855,TER,TerraNova,?,-11.45%,$0.257675
1856,DPN,DIPNET,?,0.45%,$0.002476
1857,XCEL,XcelToken,?,-4.45%,$0.040966
1858,EMPR,empowr coin,?,410.04%,$0.010033
1859,AT,AWARE,?,-4.20%,$0.002932
1860,LRN,Loopring [NEO],?,-2.24%,$0.047469
1861,GZE,GazeCoin,?,-2.69%,$0.011205
1862,GOD,Bitcoin God,?,-3.75%,$13.84
1863,CARAT,CARAT,?,-0.94%,$0.997542
1864,VTHO,VeThor Token,?,0.51%,$0.001328
1865,PHON,Phonecoin,?,-23.63%,$1.72
1866,MOLK,MobilinkToken,?,-7.26%,$0.025982
1867,SCC,SiaCashCoin,?,-6.91%,$0.000057
1868,DRG,Dragon Coins,?,-3.73%,$0.154282
1869,PRS,PressOne,?,-2.99%,$0.052539
1870,CMS,COMSA [ETH],?,-1.69%,$0.096480
1871,HSC,HashCoin,?,0.79%,$0.000378
1872,SUP,Superior Coin,?,-20.96%,$0.000587
1873,BCDN,BlockCDN,?,-4.03%,$0.002588
1874,CLUB,ClubCoin,?,-6.45%,$0.432109
1875,ELI,Eligma Token,?,-23.32%,$0.010483
1876,ERC20,ERC20,?,-11.55%,$0.286106
1877,ESN,Ethersocial,?,0.78%,$0.214132
1878,HOLD,HOLD,?,-5.20%,$0.001954
1879,EST,Esports Token,?,-16.93%,$0.003649
1880,LINA,Lina,?,1.58%,$0.093052
1881,XMO,Monero Original,?,3.73%,$1.45
1882,BOC,BingoCoin,?,-13.32%,$0.040259
1883,UBC,Ubcoin Market,?,3.90%,$0.008051
1884,IDOL,IDOL COIN,?,-13.73%,$0.000067
1885,XTRD,XTRD,?,-0.05%,$0.003103
1886,XPAT,Bitnation,?,-4.02%,$0.000034
1887,SWTC,Jingtum Tech,?,0.11%,$0.001612
1888,BKBT,BeeKan,?,-2.93%,$0.001240
1889,XCASH,X-Cash,?,12.43%,$0.000042
1890,CMS,COMSA [XEM],?,-0.97%,$0.096580
1891,ABLX,ABLE,?,-29.83%,$0.000546
1892,W3C,W3Coin,?,-18.83%,$0.000044
1893,RBLX,Rublix,?,18.27%,$0.065292
1894,RBMC,Rubex Money,?,9.46%,$0.001108
1895,VSTR,Vestoria,?,-34.42%,$0.000005
1896,SAL,SalPay,?,-0.35%,$0.032223
1897,YLC,YoloCash,?,-5.80%,$0.000783
1898,SNIP,SnipCoin,?,-3.46%,$0.000309
1899,GOT,ParkinGo,?,-0.99%,$0.587310
1900,ZENGOLD,ZenGold,?,14.61%,$0.005068
1901,NEWOS,NewsToken,?,-3.28%,$0.002258
1902,JOINT,Joint Ventures,?,-31.45%,$0.004169
1903,LUC,Level Up Coin,?,-3.78%,$0.002015
1904,GARY,President Joh...,?,-77.46%,$0.001825
1905,PRES,President Trump,?,-4.84%,$0.004238
1906,XOT,Internet of T...,?,-3.74%,$77.29
1907,SHARD,Shard,?,-6.77%,$0.066888
1908,TESLA,TeslaCoilCoin,?,-2.88%,$0.290961
1909,BITCF,First Bitcoin...,?,-3.60%,$0.032778
1910,SOL,Sola Token,?,43.23%,$0.008469
1911,NCP,Newton Coin P...,?,-7.36%,$0.000005
1912,CNET,ContractNet,?,-34.00%,$0.014643
1913,INDI,Indicoin,?,-14.31%,$0.009123
1914,SC2,SecureCloudCoin,?,9.37%,$0.006516
1915,ACTP,Archetypal Ne...,?,-21.82%,$0.000014
1916,CMIT,CMITCOIN,?,-0.27%,$0.000081
1917,DACH,DACH Coin,?,-11.53%,$0.067197
1918,AZART,Azart,?,-0.80%,$0.015858
1919,ATC,Arbitracoin,?,-11.55%,$0.003389
1920,LSTR,Luna Stars,?,-8.51%,$0.000163
1921,GENE,Gene Source C...,?,-3.92%,$0.005800
1922,EMB,EmberCoin,?,-3.74%,$1e-07
1923,C8,Carboneum [C8...,?,23.45%,$0.008058
1924,YOU,YOU COIN,?,-4.23%,$0.006876
1925,BTAD,Bitcoin Adult,?,-9.04%,$0.025802
1926,IQN,IQeon,?,-2.18%,$0.218166
1927,CEDEX,CEDEX Coin,?,-32.72%,$0.069713
1928,XRT,XRT Token,?,27.73%,$0.000459
1929,MRI,Mirai,?,7.32%,$0.088621
1930,HRC,Haracoin,?,8.10%,$0.029259
1931,AEG,Aegeus,?,-14.68%,$0.011072
1932,ECT,SuperEdge,?,12.06%,$0.000129
1933,SEAL,Seal Network,?,-6.70%,$0.003047
1934,RDC,Ordocoin,?,-2.73%,$0.000052
1935,GCS,GameChain System,?,-9.19%,$0.001429
1936,TRXC,TRONCLASSIC,?,-38.01%,$2.4e-07
1937,COMP,Compound Coin,?,-0.97%,$0.000052
1938,ORS,ORS Group,?,-5.24%,$0.020693
1939,HYB,Hybrid Block,?,-15.39%,$0.016757
1940,BFF,BFFDoom,?,-5.51%,$0.000007
1941,ANI,Animecoin,?,4.16%,$0.003584
1942,GIO,Graviocoin,?,-3.30%,$0.000458
1943,PCS,Pabyosi Coin ...,?,-3.42%,$0.042357
1944,IQT,iQuant,?,-14.62%,$0.009108
1945,IOG,Playgroundz,?,-3.33%,$0.378277
1946,PTS,PitisCoin,?,-5.03%,$0.000941
1947,CEN,Centaure,?,-37.19%,$0.002337
1948,KXC,KingXChain,?,7.02%,$0.000013
1949,SONO,SONO,?,5.21%,$0.124204
1950,CEFS,CryptopiaFeeS...,?,-1.95%,$912.04
1951,WELL,WELL,?,-24.10%,$0.008705
1952,AAA,Abulaba,?,-29.52%,$0.175945
1953,QURO,Qurito,?,9.56%,$0.009388
1954,LTHN,Lethean,?,10.01%,$0.001366
1955,VDG,VeriDocGlobal,?,-7.25%,$0.005669
1956,PLURA,PluraCoin,?,-27.41%,$0.000195
1957,ACC,ACChain,?,-3.85%,$0.043400
1958,MEETONE,MEET.ONE,?,-5.52%,$0.002495
1959,ESCO,EscrowCoin,?,-12.66%,$0.157048
1960,RUNNERS,Runners,?,-51.71%,$0.000065
1961,IHF,Invictus Hype...,?,5.72%,$0.049087
1962,CANDY,Candy,?,-5.50%,$0.000059
1963,COR,CORION,?,0.41%,$0.068423
1964,KARMA,KARMA,?,-10.68%,$0.000847
1965,LST,Lendroid Supp...,?,-10.43%,$0.001850
1966,ACDC,Volt,?,-6.97%,$0.001562
1967,YUKI,YUKI,?,-43.58%,$0.000067
1968,BITX,BitScreener T...,?,62.80%,$0.011375
1969,COTN,CottonCoin,?,-23.51%,$0.033299
1970,AMO,AMO Coin,?,-7.85%,$0.001732
1971,DWS,DWS,?,-11.28%,$0.007693
1972,NAM,NAM COIN,?,10.63%,$0.000375
1973,CLD,Cloud,?,-2.09%,$0.019803
1974,OBTC,Obitan Chain,?,13.78%,$0.000004
1975,GBG,Golos Gold,?,-4.78%,$0.023568
1976,FRGC,Fargocoin,?,-11.08%,$0.096115
1977,ELLI,Elliot Coin,?,-24.34%,$0.003765
1978,CHE,Crypto Harbor...,?,-1.83%,$0.000195
1979,CSTL,Castle,?,35.10%,$0.037241
1980,HPY,Hyper Pay,?,0.15%,$0.003976
1981,TWIST,TWIST,?,-11.27%,$0.002607
1982,TKT,Twinkle,?,0.74%,$0.003045
1983,CSM,Consentium,?,-1.38%,$1.61
1984,AV,AvatarCoin,?,-13.60%,$0.077416
1985,GOSS,Gossipcoin,?,20.71%,$0.000678
1986,CYDER,Cyder,?,-62.85%,$0.000326
1987,BSN,Bastonet,?,24.98%,$0.000032
1988,NUG,Nuggets,?,36.78%,$0.000958
1989,BUBO,Budbo,?,-15.89%,$0.007992
1990,DAXT,Digital Asset...,?,,$0.041054
1991,DMC,DynamicCoin,?,5.43%,$0.000189
1992,BIRDS,Birds,?,,$0.000065
1993,RPL,Rocket Pool,?,-52.62%,$0.218260
1994,PAXEX,PAXEX,?,-25.72%,$0.007442
1995,RCN,Rcoin,?,,$0.000065
1996,CIF,Crypto Improv...,?,-49.71%,$0.000616
1997,TDC,Trendercoin,?,-28.31%,$0.000046
1998,HNC,Huncoin,?,-42.05%,$0.000195
1999,ECH,Etherecash,?,,$0.065165
