,ABV,Coin,Market Cap,Percent Change,Price
1818,DAC,Davinci Coin,?,-2.54%,$0.004198
1819,STC,StarChain,?,-1.67%,$0.007680
1820,BOC,BingoCoin,?,14.49%,$0.047058
1821,TOL,Tolar,?,,$0.014190
1822,AVH,Animation Vis...,?,-2.07%,$0.001310
1823,CRE,Cybereits,?,-5.55%,$0.008038
1824,BCV,BitCapitalVendor,?,-1.07%,$0.004349
1825,TOS,ThingsOperati...,?,-7.02%,$0.012490
1826,MLC,Mallcoin,?,-0.13%,$0.069446
1827,SHOW,Show,?,5.48%,$0.001571
1828,OC,OceanChain,?,-1.75%,$0.000700
1829,ROX,Robotina,?,-5.11%,$0.047546
1830,CIT,CariNet,?,-1.93%,$0.029837
1831,SCC,StockChain,?,-0.54%,$0.002352
1832,QNTU,Quanta Utilit...,?,6.65%,$0.000280
1833,XG,GIGA,?,,$0.000719
1834,TKT,Twinkle,?,-1.39%,$0.002793
1835,LEMO,LemoChain,?,21.40%,$0.016110
1836,VSC,vSportCoin,?,-1.49%,$0.003686
1837,COU,Couchain,?,-3.86%,$0.000025
1838,C2P,Coin2Play,?,-1.34%,$0.052853
1839,IOV,Carlive Chain,?,-3.52%,$0.001533
1840,PCO,Pecunio,?,-4.16%,$0.066127
1841,DASC,DasCoin,?,4.76%,$0.029506
1842,JOINT,Joint Ventures,?,-19.66%,$0.005082
1843,EPLUS,EPLUS Coin,?,6.68%,$1.89
1844,UIP,UnlimitedIP,?,5.07%,$0.004454
1845,BQT,Blockchain Qu...,?,-1.12%,$0.013778
1846,SLT,Social Lendin...,?,-1.08%,$0.004477
1847,OUR,Ourcoin,?,,$1.26
1848,ANON,ANON,?,-9.92%,$0.555793
1849,KWH,KWHCoin,?,-2.13%,$0.016425
1850,SDS,Alchemint Sta...,?,-11.35%,$0.006998
1851,SGCC,Super Game Chain,?,-0.67%,$0.000133
1852,GTM,Gentarium,?,0.60%,$1.55
1853,CONI,Coni,?,-0.40%,$0.023989
1854,READ,Read,?,-0.79%,$0.003232
1855,FUNDZ,FundToken,?,-0.33%,$0.008688
1856,AT,AWARE,?,-3.19%,$0.003552
1857,HOLD,HOLD,?,-2.46%,$0.001816
1858,BUT,BitUP Token,?,13.90%,$0.005911
1859,LXT,Litex,?,6.12%,$0.006868
1860,WWB,Wowbit,?,6.28%,$0.030174
1861,SCC,SiaCashCoin,?,9.03%,$0.000081
1862,FOX,SmartFox,?,,$2.75
1863,BIFI,Bitcoin File,?,-19.40%,$0.003461
1864,XMC,Monero Classic,?,0.93%,$1.44
1865,MIR,MIR COIN,?,-3.04%,$0.049490
1866,TCN,TCOIN,?,0.59%,$0.347239
1867,AMO,AMO Coin,?,-30.77%,$0.001609
1868,EJOY,EJOY,?,-5.44%,$0.000138
1869,HSC,HashCoin,?,4.53%,$0.000393
1870,XID,Sphre AIR ,?,-0.19%,$0.030119
1871,NAM,NAM COIN,?,4.01%,$0.000396
1872,WBL,WIZBL,?,1.13%,$0.069579
1873,BOE,Bodhi [ETH],?,-1.31%,$0.042626
1874,CCC,Concierge Coin,?,-53.68%,$0.465052
1875,EGCC,Engine,?,-2.52%,$0.000780
1876,IIC,Intelligent I...,?,0.83%,$0.000302
1877,UBC,Ubcoin Market,?,-4.35%,$0.006190
1878,VCT,ValueCyberToken,?,-0.52%,$0.021285
1879,ELI,Eligma Token,?,2.30%,$0.011343
1880,PXC,Pixie Coin,?,-3.77%,$0.001005
1881,PDX,PayDay Coin,?,32.46%,$1.73
1882,SUP,Superior Coin,?,-0.37%,$0.000721
1883,DPN,DIPNET,?,2.89%,$0.002685
1884,IFC,Infinitecoin,?,-2.28%,$0.000037
1885,MCC,Moving Cloud ...,?,-2.99%,$0.014090
1886,WIN,WinToken,?,-0.37%,$0.000494
1887,B2X,SegWit2x,?,-2.28%,$0.137710
1888,CARAT,CARAT,?,-1.29%,$0.998234
1889,CTRT,Cryptrust,?,13.49%,$0.000033
1890,LINA,Lina,?,-1.40%,$0.091137
1891,RPM,Repme,?,-7.25%,$0.000014
1892,LABH,Labh Coin,?,10.40%,$0.003603
1893,PC,Promotion Coin,?,-3.84%,$0.000394
1894,USE,Usechain Token,?,1.63%,$0.001676
1895,ICR,InterCrone,?,-3.08%,$0.239693
1896,DRG,Dragon Coins,?,-8.50%,$0.115582
1897,NRP,Neural Protocol,?,,$0.000020
1898,MASH,MASTERNET,?,,$0.222979
1899,OTB,OTCBTC Token,?,-0.37%,$0.063489
1900,XTRD,XTRD,?,-2.73%,$0.003372
1901,IPC,IPChain,?,3.80%,$0.185081
1902,XPAT,Bitnation,?,-32.24%,$0.000009
1903,SIX,SIX,?,-5.83%,$0.028539
1904,BCDN,BlockCDN,?,2.85%,$0.003468
1905,W3C,W3Coin,?,-4.09%,$0.000047
1906,ECOREAL,Ecoreal Estate,?,-1.52%,$0.071702
1907,XCEL,XcelToken,?,3.88%,$0.030837
1908,ESN,Ethersocial,?,-0.73%,$0.202316
1909,RDC,Ordocoin,?,4.82%,$0.000046
1910,SPND,Spendcoin,?,-1.14%,$1.26
1911,MSD,MSD,?,-2.16%,$0.005100
1912,PASS,Blockpass,?,8.69%,$0.007076
1913,BNK,Bankera,?,-0.72%,$0.002325
1914,PCS,Pabyosi Coin ...,?,-0.57%,$0.039233
1915,SNO,SaveNode,?,-19.10%,$0.053279
1916,CLUB,ClubCoin,?,0.12%,$0.437709
1917,WETH,WETH,?,1.92%,$222.42
1918,RBLX,Rublix,?,30.62%,$0.187592
1919,SAL,SalPay,?,-4.35%,$0.027684
1920,RCD,RECORD,?,-1.14%,$0.007530
1921,VTHO,VeThor Token,?,0.32%,$0.001246
1922,CPLO,Cpollo,?,42.10%,$0.000459
1923,ORS,ORS Group,?,22.61%,$0.031631
1924,PRS,PressOne,?,-7.61%,$0.050256
1925,GOD,Bitcoin God,?,-0.55%,$12.96
1926,IHF,Invictus Hype...,?,-5.16%,$0.041976
1927,ERC20,ERC20,?,-7.03%,$0.225816
1928,EST,Esports Token,?,-2.42%,$0.003014
1929,QUBE,Qube,?,-3.90%,$0.004419
1930,IDOL,IDOL COIN,?,-3.62%,$0.000066
1931,DART,DarexTravel,?,40.40%,$0.000006
1932,MOLK,MobilinkToken,?,-0.57%,$0.025052
1933,XGS,GenesisX,?,-8.05%,$0.020581
1934,EMB,EmberCoin,?,14.89%,$1.5e-07
1935,GOT,ParkinGo,?,-1.88%,$0.574810
1936,CMIT,CMITCOIN,?,26.82%,$0.000066
1937,XMO,Monero Original,?,4.57%,$1.45
1938,GENE,Gene Source C...,?,-0.65%,$0.005831
1939,BKBT,BeeKan,?,1.26%,$0.001160
1940,CMS,COMSA [ETH],?,-0.97%,$0.095656
1941,ACDC,Volt,?,-3.52%,$0.001497
1942,SNIP,SnipCoin,?,-0.69%,$0.000312
1943,KST,StarCoin,?,0.65%,$0.005253
1944,RBMC,Rubex Money,?,-21.35%,$0.000983
1945,BITCF,First Bitcoin...,?,-2.92%,$0.027005
1946,BTAD,Bitcoin Adult,?,37.76%,$0.027430
1947,BFF,BFFDoom,?,-1.89%,$0.000004
1948,KARMA,KARMA,?,-2.34%,$0.000776
1949,YLC,YoloCash,?,-0.64%,$0.000611
1950,GBG,Golos Gold,?,0.32%,$0.021697
1951,HSN,Helper Search...,?,-7.71%,$0.000009
1952,COMP,Compound Coin,?,-0.08%,$0.000040
1953,NEWOS,NewsToken,?,15.62%,$0.002236
1954,CNET,ContractNet,?,43.83%,$0.023419
1955,LST,Lendroid Supp...,?,32.73%,$0.001768
1956,SWTC,Jingtum Tech,?,-7.56%,$0.001567
1957,NCP,Newton Coin P...,?,-2.70%,$0.000004
1958,GIO,Graviocoin,?,-2.72%,$0.000427
1959,CEL,Celsius,?,-4.22%,$0.055019
1960,ACM,Actinium,?,,$0.025617
1961,EMPR,empowr coin,?,3.61%,$0.007141
1962,LSTR,Luna Stars,?,-0.37%,$0.000164
1963,FRN,Francs,?,68.09%,$0.007944
1964,IQN,IQeon,?,-5.16%,$0.224128
1965,CHE,Crypto Harbor...,?,22.52%,$0.000196
1966,ACC,ACChain,?,-14.81%,$0.134309
1967,SC2,SecureCloudCoin,?,-52.82%,$0.001507
1968,BETHER,Bethereum,?,-7.75%,$0.004861
1969,LUC,Level Up Coin,?,-2.31%,$0.002011
1970,ETT,EncryptoTel [...,?,-2.95%,$0.023932
1971,CEFS,CryptopiaFeeS...,?,-7.62%,$819.03
1972,LTHN,Lethean,?,-5.90%,$0.001114
1973,TER,TerraNova,?,0.51%,$0.146837
1974,CRD,CryptalDash,?,4.89%,$0.012645
1975,CMS,COMSA [XEM],?,-1.31%,$0.097491
1976,XOT,Internet of T...,?,-0.57%,$41.68
1977,GZE,GazeCoin,?,-7.85%,$0.008845
1978,CANDY,Candy,?,-5.19%,$0.000055
1979,AEG,Aegeus,?,3.81%,$0.010720
1980,ZENGOLD,ZenGold,?,-12.21%,$0.004800
1981,QUAN,Quantis Network,?,,$0.049691
1982,TESLA,TeslaCoilCoin,?,-0.57%,$0.346558
1983,ATC,Arbitracoin,?,-15.70%,$0.001441
1984,HRC,Haracoin,?,-0.92%,$0.020441
1985,MRI,Mirai,?,-0.05%,$0.066757
1986,FRGC,Fargocoin,?,0.05%,$0.099615
1987,HIGHT,HighCoin,?,,$0.000007
1988,GCS,GameChain System,?,19.11%,$0.001455
1989,PRES,President Trump,?,17.37%,$0.005148
1990,BCARD,CARDbuyers,?,-42.29%,$0.011780
1991,GARY,President Joh...,?,-50.28%,$0.003923
1992,MNP,MNPCoin,?,-0.44%,$0.347305
1993,SEAL,Seal Network,?,-1.40%,$0.003204
1994,PTS,PitisCoin,?,-2.80%,$0.000843
1995,QURO,Qurito,?,-16.59%,$0.008733
1996,CEDEX,CEDEX Coin,?,-0.04%,$0.110535
1997,MEETONE,MEET.ONE,?,-27.68%,$0.001847
1998,DAXT,Digital Asset...,?,-1.08%,$0.028676
1999,HYB,Hybrid Block,?,-20.77%,$0.017400
