,ABV,Coin,Market Cap,Percent Change,Price
1838,BIFI,Bitcoin File,?,-23.38%,$0.003218
1839,ECOREAL,Ecoreal Estate,?,1.68%,$0.073815
1840,IPC,IPChain,?,-0.65%,$0.180750
1841,LRN,Loopring [NEO],?,1.45%,$0.047797
1842,PCO,Pecunio,?,5.00%,$0.074739
1843,DRG,Dragon Coins,?,1.24%,$0.158855
1844,OTB,OTCBTC Token,?,-4.07%,$0.060942
1845,XMC,Monero Classic,?,0.70%,$1.40
1846,SUP,Superior Coin,?,0.91%,$0.000663
1847,WC,WINCOIN,?,6.52%,$0.158795
1848,UBC,Ubcoin Market,?,27.32%,$0.009863
1849,DASC,DasCoin,?,-0.02%,$0.032507
1850,SIX,SIX,?,1.56%,$0.030427
1851,HSC,HashCoin,?,-0.28%,$0.000363
1852,ROX,Robotina,?,1.45%,$0.030460
1853,ZENGOLD,ZenGold,?,-8.70%,$0.004740
1854,SNO,SaveNode,?,46.40%,$0.118272
1855,CTRT,Cryptrust,?,-22.13%,$0.000031
1856,BCDN,BlockCDN,?,-2.55%,$0.002596
1857,ATCC,ATC Coin,?,1.93%,$0.009542
1858,USE,Usechain Token,?,-8.11%,$0.001642
1859,TER,TerraNova,?,-24.14%,$0.195921
1860,DART,DarexTravel,?,-44.68%,$0.000003
1861,PC,Promotion Coin,?,-3.73%,$0.000452
1862,HOLD,HOLD,?,-4.48%,$0.001901
1863,XCASH,X-Cash,?,10.41%,$0.000048
1864,PHON,Phonecoin,?,35.38%,$2.29
1865,XTRD,XTRD,?,-3.18%,$0.003301
1866,CMS,COMSA [ETH],?,2.19%,$0.098518
1867,GOD,Bitcoin God,?,-1.24%,$13.70
1868,SCC,SiaCashCoin,?,2.69%,$0.000061
1869,ELI,Eligma Token,?,-14.85%,$0.010401
1870,QUBE,Qube,?,9.60%,$0.005170
1871,VTHO,VeThor Token,?,1.45%,$0.001379
1872,CMIT,CMITCOIN,?,37.96%,$0.000114
1873,PGT,Puregold Token,?,-67.07%,$0.099361
1874,TRXC,TRONCLASSIC,?,56.36%,$4.4e-07
1875,EST,Esports Token,?,-14.15%,$0.003313
1876,ESN,Ethersocial,?,5.25%,$0.208277
1877,SAL,SalPay,?,-3.65%,$0.031219
1878,KST,StarCoin,?,5.10%,$0.005489
1879,W3C,W3Coin,?,-9.44%,$0.000044
1880,BIR,Birake,?,5.31%,$0.103499
1881,PYN,PAYCENT,?,9.97%,$0.106833
1882,LSTR,Luna Stars,?,41.28%,$0.000232
1883,SWTC,Jingtum Tech,?,11.28%,$0.001777
1884,GVE,Globalvillage...,?,-5.73%,$0.001079
1885,BKBT,BeeKan,?,-3.00%,$0.001285
1886,CARAT,CARAT,?,1.22%,$1.01
1887,EMPR,empowr coin,?,1.11%,$0.009057
1888,PLURA,PluraCoin,?,0.26%,$0.000199
1889,NCP,Newton Coin P...,?,-5.13%,$0.000005
1890,PRS,PressOne,?,7.17%,$0.058529
1891,RDC,Ordocoin,?,-23.78%,$0.000040
1892,GENE,Gene Source C...,?,0.60%,$0.005945
1893,CMS,COMSA [XEM],?,-1.68%,$0.095613
1894,PCS,Pabyosi Coin ...,?,,$0.040943
1895,ACDC,Volt,?,5.23%,$0.001597
1896,WEB,Webchain,?,,$0.002651
1897,SNIP,SnipCoin,?,1.12%,$0.000318
1898,ERC20,ERC20,?,-10.76%,$0.235921
1899,YLC,YoloCash,?,-5.74%,$0.000781
1900,YUKI,YUKI,?,-26.94%,$0.000091
1901,RBLX,Rublix,?,11.55%,$0.077935
1902,BOC,BingoCoin,?,7.67%,$0.042995
1903,AZART,Azart,?,-34.68%,$0.036194
1904,IDOL,IDOL COIN,?,-35.82%,$0.000071
1905,XPAT,Bitnation,?,1.84%,$0.000035
1906,BITCF,First Bitcoin...,?,-0.09%,$0.033001
1907,BFF,BFFDoom,?,-16.03%,$0.000005
1908,XOT,Internet of T...,?,-39.53%,$46.73
1909,TKT,Twinkle,?,-9.40%,$0.002823
1910,ATC,Arbitracoin,?,-27.47%,$0.001524
1911,GARY,President Joh...,?,116.24%,$0.003976
1912,TESLA,TeslaCoilCoin,?,-54.46%,$0.133528
1913,PRES,President Trump,?,2.43%,$0.004374
1914,JOINT,Joint Ventures,?,-11.69%,$0.004417
1915,MOLK,MobilinkToken,?,12.18%,$0.028189
1916,IHF,Invictus Hype...,?,49.63%,$0.052310
1917,ANI,Animecoin,?,14.45%,$0.004639
1918,VSTR,Vestoria,?,-22.50%,$0.000005
1919,ACTP,Archetypal Ne...,?,5.25%,$0.000016
1920,IQN,IQeon,?,0.80%,$0.230109
1921,LUC,Level Up Coin,?,5.20%,$0.002117
1922,DWS,DWS,?,-3.80%,$0.007743
1923,SOL,Sola Token,?,-6.20%,$0.006600
1924,AAA,Abulaba,?,-1.28%,$0.165667
1925,GOT,ParkinGo,?,0.28%,$0.596422
1926,GBG,Golos Gold,?,-9.02%,$0.021511
1927,SHARD,Shard,?,-11.43%,$0.058633
1928,NEWOS,NewsToken,?,5.97%,$0.002588
1929,GIO,Graviocoin,?,-4.74%,$0.000439
1930,YOU,YOU COIN,?,-1.46%,$0.006927
1931,ERT,Eristica,?,,$0.011203
1932,EMB,EmberCoin,?,-20.35%,$9.4e-08
1933,DAGT,Digital Asset...,?,,$0.071568
1934,KXC,KingXChain,?,-10.47%,$0.000012
1935,HPY,Hyper Pay,?,,$0.004592
1936,CANDY,Candy,?,7.05%,$0.000068
1937,CEN,Centaure,?,-4.53%,$0.002447
1938,CLUB,ClubCoin,?,-0.17%,$0.442530
1939,MIB,MIB Coin,?,14.60%,$0.063020
1940,CHE,Crypto Harbor...,?,50.84%,$0.000198
1941,ERA,ERA,?,34.89%,$0.007621
1942,MEETONE,MEET.ONE,?,-5.62%,$0.002504
1943,XMO,Monero Original,?,-6.36%,$1.34
1944,BTAD,Bitcoin Adult,?,15.42%,$0.024878
1945,CNET,ContractNet,?,-6.17%,$0.016366
1946,SEAL,Seal Network,?,14.74%,$0.003708
1947,VDG,VeriDocGlobal,?,7.53%,$0.006272
1948,ABLX,ABLE,?,2.67%,$0.000652
1949,MRI,Mirai,?,-3.85%,$0.082419
1950,C8,Carboneum [C8...,?,-24.84%,$0.008025
1951,DACH,DACH Coin,?,-50.98%,$0.022730
1952,OBTC,Obitan Chain,?,-18.54%,$0.000002
1953,INDI,Indicoin,?,7.53%,$0.009277
1954,COMP,Compound Coin,?,-13.66%,$0.000046
1955,LTHN,Lethean,?,-7.89%,$0.001150
1956,AEG,Aegeus,?,15.89%,$0.011072
1957,ZSE,ZSEcoin,?,7.15%,$0.009807
1958,TDC,Trendercoin,?,-37.59%,$0.000031
1959,GZE,GazeCoin,?,-3.69%,$0.010934
1960,ECT,SuperEdge,?,-33.68%,$0.000075
1961,ORS,ORS Group,?,-2.17%,$0.025269
1962,ELLI,Elliot Coin,?,72.57%,$0.011178
1963,GCS,GameChain System,?,1.61%,$0.001502
1964,CEFS,CryptopiaFeeS...,?,7.42%,$990.87
1965,WETH,WETH,?,3.75%,$228.96
1966,CEDEX,CEDEX Coin,?,2.03%,$0.099170
1967,RBMC,Rubex Money,?,-1.99%,$0.000994
1968,LST,Lendroid Supp...,?,1.93%,$0.002000
1969,HYB,Hybrid Block,?,12.69%,$0.020027
1970,NAM,NAM COIN,?,-8.81%,$0.000361
1971,PAXEX,PAXEX,?,16.06%,$0.009996
1972,SC2,SecureCloudCoin,?,-6.43%,$0.006097
1973,BSN,Bastonet,?,-28.00%,$0.000021
1974,TWIST,TWIST,?,-6.98%,$0.002386
1975,IQT,iQuant,?,-5.45%,$0.008781
1976,GDC,GrandCoin,?,0.65%,$0.000132
1977,SONO,SONO,?,18.14%,$0.178920
1978,SIGMA,SIGMAcoin,?,1.73%,$0.002588
1979,ESCO,EscrowCoin,?,1.27%,$0.166992
1980,PTS,PitisCoin,?,-6.23%,$0.000941
1981,HERO,Hero,?,14.46%,$0.059390
1982,DNZ,Adenz,?,0.24%,$0.004215
1983,OLMP,Olympic,?,0.40%,$0.000596
1984,QURO,Qurito,?,-10.83%,$0.008018
1985,PASS,Blockpass,?,-1.31%,$0.005898
1986,RCD,RECORD,?,28.87%,$0.008424
1987,COTN,CottonCoin,?,78.78%,$0.039561
1988,CSM,Consentium,?,0.97%,$1.64
1989,PWR,PWR Coin,?,,$0.000066
1990,BUBO,Budbo,?,-4.26%,$0.007829
1991,KARMA,KARMA,?,-5.05%,$0.000800
1992,FRGC,Fargocoin,?,-4.10%,$0.098243
1993,ACC,ACChain,?,3.21%,$0.044664
1994,AV,AvatarCoin,?,-27.25%,$0.092906
1995,GRX,GOLD Reward T...,?,0.74%,$0.003535
1996,XRY,Royalties,?,-30.93%,$0.000007
1997,CLD,Cloud,?,0.47%,$0.019967
1998,LATINO,Latino Token,?,,$0.000663
1999,DMC,DynamicCoin,?,0.08%,$0.000190
